loadingOrder,timestamp,longitude,latitude,speed,direction,carrierName,vesselMMSI,onboardDate,TRANSPORT_TRACE
QD564688243325,2020-02-06T13:46:58.000Z,104.133017,1.27665,23,26070,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:47:18.000Z,104.131833,1.276467,23,26080,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:47:38.000Z,104.13065,1.276267,23,26100,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:48:18.000Z,104.128283,1.275883,24,26050,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:48:38.000Z,104.127117,1.275683,23,26050,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:49:18.000Z,104.124767,1.275283,24,26040,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:49:38.000Z,104.123583,1.275083,24,26010,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:50:18.000Z,104.121217,1.274667,23,26010,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:51:18.000Z,104.117683,1.27405,23,26030,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:56:08.000Z,104.100567,1.271033,24,25980,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:57:08.000Z,104.097017,1.2704,24,26020,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:58:08.000Z,104.093467,1.269833,24,26160,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:59:08.000Z,104.089917,1.269333,23,26250,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T13:59:58.000Z,104.086883,1.26895,23,26300,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:00:08.000Z,104.08635,1.268883,23,26280,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:00:58.000Z,104.083333,1.268483,24,26220,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:01:08.000Z,104.082783,1.2684,24,26210,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:01:58.000Z,104.07975,1.267983,24,26240,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:02:08.000Z,104.079217,1.267917,24,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:02:18.000Z,104.07855,1.267833,24,26250,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:02:28.000Z,104.077967,1.26775,24,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:02:58.000Z,104.076167,1.267517,24,26270,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:03:08.000Z,104.075633,1.26745,24,26290,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:03:18.000Z,104.074983,1.267367,24,26290,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:04:18.000Z,104.0714,1.2669,24,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:04:28.000Z,104.070817,1.266817,24,26210,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:05:18.000Z,104.067883,1.2664,24,26210,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:05:28.000Z,104.0673,1.266317,24,26220,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:06:18.000Z,104.064317,1.2659,24,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:06:28.000Z,104.063733,1.265817,24,26240,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:07:18.000Z,104.060767,1.265433,24,26270,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:07:28.000Z,104.060167,1.26535,24,26270,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:08:18.000Z,104.057183,1.26495,24,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:09:18.000Z,104.053617,1.264483,24,26210,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:09:28.000Z,104.052967,1.2644,24,26260,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:09:38.000Z,104.052433,1.264317,24,26240,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:10:18.000Z,104.05005,1.264017,24,26190,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:10:38.000Z,104.04885,1.26385,24,26200,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:11:08.000Z,104.04705,1.2636,24,26260,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:11:18.000Z,104.04645,1.263517,24,26210,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:11:38.000Z,104.04525,1.26335,24,26220,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:11:48.000Z,104.04465,1.263267,24,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:12:08.000Z,104.043467,1.263117,24,26220,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:12:18.000Z,104.042867,1.263033,24,26250,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:12:38.000Z,104.041667,1.262867,24,26220,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:12:48.000Z,104.041067,1.262767,24,26140,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:13:08.000Z,104.039883,1.2626,24,26160,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:13:18.000Z,104.0393,1.262517,23,26240,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:13:38.000Z,104.038133,1.262367,23,26260,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:13:48.000Z,104.03755,1.262283,23,26200,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:14:08.000Z,104.036383,1.262117,23,26220,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:14:18.000Z,104.0358,1.26205,23,26230,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:14:38.000Z,104.034667,1.261883,23,26170,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:14:48.000Z,104.034083,1.2618,23,26160,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:15:08.000Z,104.032967,1.261617,22,26130,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:15:18.000Z,104.0324,1.261533,22,26070,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:15:28.000Z,104.031783,1.261433,22,26100,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:15:48.000Z,104.030733,1.26125,22,26070,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:16:08.000Z,104.029567,1.26105,22,26070,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:16:18.000Z,104.029067,1.260967,22,26010,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:16:48.000Z,104.027433,1.2607,22,26050,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:17:08.000Z,104.0263,1.260483,22,25950,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:17:18.000Z,104.025817,1.2604,22,25890,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:17:48.000Z,104.024217,1.26005,21,25790,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:17:58.000Z,104.023683,1.259933,21,25680,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:18:08.000Z,104.0231,1.2598,21,25750,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:18:18.000Z,104.022633,1.259683,21,25640,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:18:28.000Z,104.022067,1.25955,21,25710,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:18:48.000Z,104.021083,1.259317,21,25660,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:18:58.000Z,104.020567,1.259183,21,25580,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:19:08.000Z,104.02,1.25905,21,25630,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:19:18.000Z,104.01955,1.258933,21,25610,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:19:48.000Z,104.018033,1.25855,20,25600,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:19:58.000Z,104.017517,1.258433,20,25640,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:20:08.000Z,104.016967,1.258283,20,25600,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:20:18.000Z,104.0165,1.258183,21,25630,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:20:38.000Z,104.015467,1.257917,21,25630,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:20:48.000Z,104.01495,1.2578,21,25590,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:20:58.000Z,104.014417,1.257667,21,25650,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:21:08.000Z,104.013833,1.257517,21,25560,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:21:18.000Z,104.013367,1.2574,21,25630,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:21:38.000Z,104.0123,1.257133,21,25630,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:21:48.000Z,104.011767,1.257,22,25570,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:21:58.000Z,104.011233,1.256867,22,25640,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:22:08.000Z,104.010633,1.256717,22,25580,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:22:18.000Z,104.01015,1.256583,22,25620,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:22:28.000Z,104.0096,1.25645,22,25530,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:22:48.000Z,104.008517,1.256167,22,25470,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:22:58.000Z,104.007983,1.256017,22,25470,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:23:18.000Z,104.006883,1.2557,22,25430,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:23:28.000Z,104.00635,1.25555,22,25430,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:23:48.000Z,104.00525,1.255233,22,25430,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:23:58.000Z,104.0047,1.255083,22,25430,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:24:18.000Z,104.00355,1.25475,22,25400,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:24:28.000Z,104.00305,1.2546,22,25400,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:24:58.000Z,104.001383,1.254117,23,25380,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:25:18.000Z,104.000267,1.2538,23,25360,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:25:28.000Z,103.999717,1.253633,23,25390,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:25:38.000Z,103.99915,1.253467,23,25350,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:26:38.000Z,103.9958,1.252483,23,25360,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:27:18.000Z,103.993533,1.251817,23,25400,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:27:38.000Z,103.9924,1.251483,23,25380,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:28:38.000Z,103.989,1.250533,23,25490,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:29:48.000Z,103.9851,1.2495,22,25550,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:30:08.000Z,103.983983,1.249217,22,25630,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:30:38.000Z,103.982333,1.248833,22,25760,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:30:48.000Z,103.9818,1.248717,22,25740,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:31:18.000Z,103.980117,1.24835,22,25800,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:31:38.000Z,103.9791,1.248117,22,25810,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:31:48.000Z,103.978567,1.248,22,25760,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:32:38.000Z,103.975917,1.24745,21,25820,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:32:48.000Z,103.9754,1.247333,21,25780,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:33:48.000Z,103.972317,1.246667,20,25790,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:33:58.000Z,103.9718,1.246567,20,25800,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:34:48.000Z,103.9693,1.246033,20,25820,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:34:58.000Z,103.9688,1.245933,20,25820,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:35:48.000Z,103.96635,1.245417,20,25830,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:35:58.000Z,103.96585,1.245317,20,25820,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:36:48.000Z,103.96345,1.244833,19,25880,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:36:58.000Z,103.962967,1.244733,19,25940,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:37:48.000Z,103.96055,1.244283,19,25940,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:37:58.000Z,103.960067,1.244183,19,25950,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:38:08.000Z,103.95955,1.244083,19,25940,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:38:38.000Z,103.958117,1.243833,19,25960,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:38:48.000Z,103.9577,1.24375,19,25960,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:39:08.000Z,103.956717,1.243567,19,25960,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:39:48.000Z,103.954917,1.243233,18,25980,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:39:58.000Z,103.9544,1.243133,18,25960,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:40:08.000Z,103.95395,1.24305,18,25970,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:40:38.000Z,103.952583,1.2428,18,25920,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:40:48.000Z,103.952183,1.242717,18,25910,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:40:58.000Z,103.951683,1.242617,18,25870,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:41:08.000Z,103.951233,1.242533,18,25860,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:41:28.000Z,103.9504,1.24235,18,25780,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:41:38.000Z,103.949933,1.24225,18,25740,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:41:48.000Z,103.949533,1.242167,17,25710,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:41:58.000Z,103.94905,1.24205,17,25670,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:42:08.000Z,103.948667,1.24195,17,25620,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:42:18.000Z,103.948283,1.24185,17,25580,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:42:28.000Z,103.947817,1.241733,17,25550,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:42:38.000Z,103.94735,1.241617,17,25560,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:42:48.000Z,103.946967,1.241517,17,25530,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:42:58.000Z,103.9465,1.2414,17,25510,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:43:08.000Z,103.946133,1.241283,17,25480,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:43:28.000Z,103.945283,1.241067,17,25470,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:43:38.000Z,103.944833,1.240933,17,25500,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:43:48.000Z,103.944467,1.240833,17,25460,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:43:58.000Z,103.944,1.240717,17,25480,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:44:08.000Z,103.943633,1.2406,17,25420,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:44:28.000Z,103.942817,1.240383,17,25410,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:44:38.000Z,103.942417,1.240267,17,25440,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:44:48.000Z,103.942,1.24015,17,25390,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:44:58.000Z,103.9416,1.240033,16,25440,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:45:08.000Z,103.9412,1.239917,16,25380,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:45:28.000Z,103.940383,1.239683,16,25380,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:45:38.000Z,103.939983,1.239567,16,25420,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:45:48.000Z,103.939583,1.23945,16,25360,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:45:58.000Z,103.939183,1.239333,16,25400,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:46:08.000Z,103.938783,1.239217,16,25340,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:46:28.000Z,103.938,1.238983,16,25330,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:46:38.000Z,103.9376,1.238867,16,25370,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:46:58.000Z,103.936817,1.238633,16,25370,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:47:08.000Z,103.936417,1.238517,16,25360,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:47:18.000Z,103.935983,1.238383,16,25350,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:47:28.000Z,103.935633,1.238283,16,25340,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:47:38.000Z,103.93525,1.238167,16,25350,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:47:58.000Z,103.934483,1.237933,16,25350,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:48:08.000Z,103.9341,1.237817,15,25360,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:48:18.000Z,103.933667,1.2377,16,25370,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:48:38.000Z,103.932933,1.237483,16,25430,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:48:58.000Z,103.932133,1.237267,16,25500,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:49:08.000Z,103.931733,1.23715,16,25560,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:49:38.000Z,103.930533,1.23685,16,25610,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:50:08.000Z,103.929317,1.236567,16,25710,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:50:18.000Z,103.9289,1.236483,16,25720,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:50:38.000Z,103.928083,1.236283,16,25720,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:51:08.000Z,103.92685,1.236017,16,25750,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:51:18.000Z,103.92645,1.235917,16,25750,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:51:38.000Z,103.9256,1.235733,17,25740,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:52:08.000Z,103.924367,1.23545,17,25730,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:52:18.000Z,103.92395,1.235367,17,25770,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:52:38.000Z,103.923117,1.235183,17,25740,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
QD564688243325,2020-02-06T14:53:08.000Z,103.9218,1.234883,17,25720,OYSCFP,W2317061742,2020/02/01  21:44:38,CNYTN-ARENA
